Training_ID,Scenario,Model,Embedding,Batch_Size,ELMo_Dropout,Training_Number,Execution_Number,Best_Epoch,Training_Epochs,Training_Duration,Total_Duration(s),Average_Epoch_Duration(s),Training_Accuracy,Training_Accuracy_Top-3,Training_Precision,Training_Recall,Training_F1-Measure,Training_Loss,Best_Validation_Accuracy,Best_Validation_Accuracy_Top-3,Best_Validation_Precision,Best_Validation_Recall,Best_Validation_F1-Measure,Best_Validation_Loss,Test_Accuracy,Test_Accuracy_Top-3,Test_Precision,Test_Recall,Test_F1_Measure,Test_Loss
selective_harem_none_64_0_0_3,selective,harem,none,64,0,0,3,15,20,00:22:15,1335.0,66.75,0.9981975728807487,0.9983207200752318,0.978867515578434,0.9743797195253506,0.9766184619542683,7.586370176343776,0.979565074855207,0.9818599060211999,0.8170426065162905,0.8316326530612242,0.8242730720606325,132.81905508041382,0.9781613508442777,0.9799024390243902,0.8289745354439092,0.8043405676126878,0.8164717844432647,173.08599461249585
selective_harem_wang2vec_64_0_2_2,selective,harem,wang2vec,64,0,2,2,19,20,00:22:10,1330.0,66.5,0.9987619545217056,0.9988187455986915,0.9842671818934584,0.9826398456875173,0.9834528405956479,6.011962088186349,0.9870602894661171,0.9881146362503594,0.86144578313253,0.9108280254777068,0.8854489164086186,97.1334581375122,0.9781913696060037,0.9800975609756097,0.825353083017568,0.8,0.8124788063749926,189.77856060244002
selective_harem_word2vec_64_0_0_5,selective,harem,word2vec,64,0,0,5,17,20,00:22:22,1342.0,67.1,0.9988804800501545,0.9989700416461421,0.9867746288798921,0.9859762675296656,0.9863752866585228,5.2308428692283915,0.978144465085783,0.9804392962517757,0.803874092009685,0.8469387755102038,0.8248447204968442,147.69093418121338,0.9769606003752345,0.978671669793621,0.8034993270524899,0.7973288814691152,0.8004022121668681,186.46845259756412
selective_harem_fasttext_64_0_9_0,selective,harem,fasttext,64,0,9,0,9,20,00:22:26,1346.0,67.3,0.9985156311966732,0.9986062796732122,0.9816166531494999,0.9816166531494999,0.9816166531494499,6.450760350298526,0.9834670318919977,0.9856192525924476,0.8671679197994985,0.8628428927680796,0.8649999999999498,103.56593561172485,0.9769606003752345,0.9790919324577861,0.8292682926829268,0.7719532554257095,0.7995849904893154,154.0308870279564
selective_harem_glove_64_0_6_1,selective,harem,glove,64,0,6,1,11,20,00:21:52,1312.0,65.6,0.9984964106042621,0.9985981572551015,0.9847991313789359,0.9826652221018418,0.9837310195227267,6.4937550114161935,0.9891217564870259,0.9899201596806387,0.8886138613861384,0.8799019607843135,0.8842364532019202,78.01557850837708,0.9778011257035647,0.9798273921200751,0.8358262108262108,0.7836393989983306,0.808891952438344,154.0968614614235
selective_harem_none_64_0_0_4,selective,harem,none,64,0,0,4,18,20,00:22:03,1323.0,66.15,0.9981863776812503,0.9983431104742286,0.9799945931332793,0.9776159654800431,0.9788038342108316,7.551053661019055,0.9763960222926457,0.9789094088077805,0.8195876288659791,0.8112244897959181,0.8153846153845651,148.93880081176758,0.9772307692307692,0.9791219512195122,0.8302881236823612,0.7889816360601002,0.8091080294469625,183.38374638107587
selective_harem_glove_64_0_2_2,selective,harem,glove,64,0,2,2,18,20,00:22:06,1326.0,66.3,0.9985347902137616,0.9986256559369392,0.9804353816478368,0.9804353816478368,0.9804353816477869,6.620425533002882,0.983609699990415,0.9846640467746574,0.8493975903614456,0.8980891719745221,0.8730650154798261,115.02808237075806,0.9781313320825515,0.9799624765478424,0.8315349808562478,0.7976627712854758,0.8142467620994729,182.73799673116432
selective_harem_fasttext_64_0_8_3,selective,harem,fasttext,64,0,8,3,15,20,00:22:29,1349.0,67.45,0.9989114333168739,0.9989675450015711,0.9850705754614549,0.9829360780065005,0.984002169197347,4.799059179291796,0.9837728194726166,0.9853741859720294,0.8836633663366334,0.8749999999999998,0.879310344827536,114.220938205719,0.9783414634146341,0.9800375234521576,0.8247175624786032,0.8043405676126878,0.8144016227180028,174.39677987008724
selective_harem_glove_64_0_8_5,selective,harem,glove,64,0,8,5,13,20,00:22:30,1350.0,67.5,0.9983390941329623,0.9985074291870539,0.9810400866738895,0.9810400866738895,0.9810400866738396,7.041923476688898,0.9847336393722643,0.9861214903384221,0.8952618453865334,0.8799019607843135,0.887515451174239,102.40034914016724,0.9769756097560975,0.9787317073170732,0.8203204909648824,0.803338898163606,0.8117408906882091,166.39461409370855
selective_harem_none_64_0_0_0,selective,harem,none,64,0,0,0,15,20,00:22:22,1342.0,67.1,0.9983543056737271,0.9984662576687117,0.9824134199134199,0.9792340884573895,0.9808211777417113,7.195106339098802,0.9791279641569227,0.9814227953229155,0.8104738154613464,0.829081632653061,0.8196721311474908,132.93173456192017,0.9781463414634146,0.9798724202626642,0.8259820813232254,0.8003338898163606,0.8129557402068348,165.85857697252956
selective_harem_wang2vec_64_0_2_3,selective,harem,wang2vec,64,0,2,3,18,20,00:22:13,1333.0,66.65,0.9986256559369392,0.998671088798528,0.9831724137931035,0.9820887296775971,0.9826302729528037,5.747425461882975,0.9858142432665581,0.9868685900508003,0.8668032786885244,0.8980891719745221,0.8821689259644961,97.61431407928467,0.97753095684803,0.979422138836773,0.8328671328671329,0.7953255425709516,0.813663535439745,188.03897753301658
selective_harem_wang2vec_64_0_6_2,selective,harem,wang2vec,64,0,6,2,19,20,00:23:23,1403.0,70.15,0.9988807868407665,0.9989486179413261,0.9856290672451193,0.9845612134344529,0.9850948509484596,5.370464529564131,0.9883233532934131,0.9892215568862276,0.8758949880668255,0.8995098039215684,0.887545344619055,94.56672239303589,0.9781763602251408,0.9800525328330206,0.8253914227365555,0.8096828046744574,0.8174616551491156,198.34134954776405
selective_harem_glove_64_0_2_5,selective,harem,glove,64,0,2,5,14,20,00:21:59,1319.0,65.95,0.998671088798528,0.9987619545217056,0.9829106945975744,0.9826398456875173,0.9827752514812784,5.96922594219891,0.986772740343142,0.9879229368350426,0.875259875259875,0.8938428874734605,0.8844537815125548,81.8110089302063,0.9777110694183865,0.9798874296435272,0.834687389614977,0.7889816360601002,0.8111912118090816,176.88671284801555
selective_harem_glove_64_0_9_4,selective,harem,glove,64,0,9,4,15,20,00:21:58,1318.0,65.9,0.9985496243753753,0.9986516039114818,0.9824038982133189,0.9810759664774263,0.9817394832949587,5.858808857291492,0.9827822343963999,0.9848366268831931,0.8465227817745801,0.880299251870324,0.8630806845965268,130.85325646400452,0.9779662288930582,0.9796472795497185,0.8167521367521368,0.7976627712854758,0.8070945945945447,166.544466486517
selective_harem_fasttext_64_0_6_3,selective,harem,fasttext,64,0,6,3,18,20,00:21:56,1316.0,65.8,0.9985190209711152,0.9985981572551015,0.9826370048833424,0.9810400866738895,0.9818378964488522,5.857835066852285,0.9879241516966067,0.9888223552894212,0.8708133971291864,0.8921568627450978,0.8813559322033396,85.37211632728577,0.9769305816135084,0.9788367729831144,0.8168384879725086,0.7936560934891486,0.8050804403047764,191.3567506322321
selective_harem_wang2vec_64_0_4_3,selective,harem,wang2vec,64,0,4,3,16,20,00:22:20,1340.0,67.0,0.9989816700610998,0.9990382439465942,0.9858657243816255,0.9847950040727668,0.9853300733495832,5.027713232965612,0.9884101040118871,0.9893016344725112,0.8862559241706158,0.8968824940047959,0.8915375446960164,68.75656938552856,0.9782213883677299,0.9797973733583489,0.8187919463087249,0.8146911519198664,0.8167364016735902,164.91251808742308
selective_harem_fasttext_64_0_6_0,selective,harem,fasttext,64,0,6,0,14,20,00:22:50,1370.0,68.5,0.9983155276694364,0.9984511898705557,0.9815518176885513,0.9799566630552546,0.9807535917592344,7.060723726429156,0.9882235528942116,0.9889221556886227,0.8735083532219569,0.8970588235294115,0.8851269649334443,75.52990555763245,0.9785666041275798,0.9803227016885554,0.8266529633436108,0.8056761268781302,0.8160297598917322,168.29363013213535
selective_harem_wang2vec_64_0_6_5,selective,harem,wang2vec,64,0,6,5,19,20,00:21:52,1312.0,65.6,0.9986094624385281,0.9986885987225143,0.9834598698481561,0.9823943661971831,0.9829268292682427,6.835237364270794,0.9893213572854291,0.9901197604790419,0.8856447688564475,0.8921568627450978,0.8888888888888387,87.78233575820923,0.9780863039399624,0.9799774859287055,0.8306312521559158,0.8040066777963272,0.817102137767171,190.56439432108178
selective_harem_word2vec_64_0_8_3,selective,harem,word2vec,64,0,8,3,16,20,00:22:33,1353.0,67.65,0.9990012120123895,0.9990461013601473,0.9861788617886179,0.9856446370530878,0.9859116770522394,4.762065444419633,0.9839863350058716,0.9855877015052845,0.8930348258706465,0.8799019607843135,0.8864197530863697,122.30175018310547,0.9784615384615385,0.980187617260788,0.8225476839237057,0.8063439065108514,0.8143651997976232,179.05311883170648
selective_harem_fasttext_64_0_7_1,selective,harem,fasttext,64,0,7,1,9,20,00:21:57,1317.0,65.85,0.9985592562160215,0.9986718143241449,0.9819114470842333,0.9824419232847109,0.9821766135565257,6.602121472358704,0.9871262458471761,0.9884759136212624,0.8845208845208843,0.9045226130653263,0.8944099378881486,68.80150961875916,0.9780562851782364,0.979812382739212,0.824682021313166,0.8010016694490818,0.812669376693717,138.50726681835246
selective_harem_glove_64_0_9_5,selective,harem,glove,64,0,9,5,12,20,00:22:09,1329.0,66.45,0.9986062796732122,0.998719590268886,0.983482263742215,0.9818869964855367,0.9826839826839328,6.3144985348431035,0.9829778908237136,0.9851301115241635,0.8530120481927709,0.8827930174563589,0.8676470588234793,112.10698747634888,0.9786416510318949,0.9803377110694184,0.8254237288135593,0.8130217028380634,0.8191757779646262,148.69191292096983
selective_harem_none_64_0_5_5,selective,harem,none,64,0,5,5,13,20,00:21:03,1263.0,63.15,0.9982058631039696,0.9983412696621606,0.9780010863661054,0.9772048846675713,0.9776028234016062,7.97298895956865,0.9853851618796305,0.9865015731249366,0.8591549295774645,0.8819277108433733,0.8703923900118405,90.72216951847076,0.9788968105065666,0.9806228893058161,0.8306589279617617,0.8123539232053423,0.8214044564482957,152.5908386302444
selective_harem_fasttext_64_0_1_3,selective,harem,fasttext,64,0,1,3,16,20,00:22:35,1355.0,67.75,0.9988126604321916,0.9988692004116111,0.9865156418554477,0.9841269841269841,0.9853198653198153,5.6183890718132705,0.9910376419040032,0.9921330412268472,0.8973684210526313,0.8903394255874671,0.8938401048492289,68.78270995616913,0.9779812382739212,0.9799024390243902,0.8243150684931507,0.8036727879799667,0.8138630600168564,184.63676006389113
selective_harem_word2vec_64_0_9_4,selective,harem,word2vec,64,0,9,4,18,20,00:21:58,1318.0,65.9,0.9985836175540774,0.9986969281497513,0.9845528455284552,0.9821573398215734,0.9833536337798932,5.668873166860039,0.982195265114459,0.984347485814909,0.8454106280193234,0.8728179551122192,0.8588957055214222,144.64608824253082,0.9776960600375234,0.9793170731707317,0.8211354309165527,0.801669449081803,0.8112856901503133,179.86473662898226
selective_harem_fasttext_64_0_5_4,selective,harem,fasttext,64,0,5,4,18,20,00:22:07,1327.0,66.35,0.9986797860576381,0.9987587732165828,0.9839586731919522,0.982089552238806,0.9830232242292044,5.603987764066725,0.9844717344971075,0.9859941134679793,0.8584905660377357,0.8771084337349395,0.8676996424314158,114.24042177200317,0.97753095684803,0.979452157598499,0.8320055420852096,0.8020033388981636,0.8167290037401745,200.49532818344403
selective_harem_none_64_0_1_0,selective,harem,none,64,0,1,0,13,20,00:22:24,1344.0,67.2,0.9978627887779449,0.9980211007203194,0.9773950484391819,0.9771320957761636,0.9772635544194307,9.553778546959606,0.9892451702848039,0.9904401513642701,0.8871391076115482,0.8825065274151433,0.8848167539266513,65.70230507850647,0.977545966228893,0.9795121951219512,0.8283142956040153,0.7989983305509182,0.8133922501699025,165.5339835184925
selective_harem_glove_64_0_3_0,selective,harem,glove,64,0,3,0,14,20,00:22:20,1340.0,67.0,0.9986376175195631,0.9987389517536452,0.9855860756051129,0.9813160032493907,0.9834464043418768,6.515592108911543,0.9831262939958593,0.9847826086956522,0.8325471698113205,0.8673218673218671,0.849578820697904,96.58638572692871,0.9781763602251408,0.9799924953095684,0.829580879806027,0.7996661101836394,0.814348860931606,166.28675518395767
selective_harem_fasttext_64_0_4_4,selective,harem,fasttext,64,0,4,4,16,20,00:22:26,1346.0,67.3,0.998755374519122,0.9988232631817153,0.985854189336235,0.9839804507195221,0.9849164288625673,6.476658356723501,0.9870232788509163,0.9879148093115404,0.8907766990291259,0.8800959232613906,0.8854041013268495,81.60468626022339,0.9780262664165104,0.9796622889305816,0.818273769386379,0.8103505843071787,0.8142929038751388,167.94616954731492
selective_harem_wang2vec_64_0_6_0,selective,harem,wang2vec,64,0,6,0,9,20,00:23:16,1396.0,69.8,0.9983494432197162,0.9984851054208355,0.984221980413493,0.9799566630552546,0.982084690553696,6.52952609934024,0.9890219560878244,0.9897205588822355,0.8782816229116943,0.9019607843137253,0.8899637243046657,69.58914184570312,0.9789418386491557,0.980562851782364,0.8346403000340947,0.8173622704507513,0.8259109311740391,136.74399311137648
selective_harem_glove_64_0_4_0,selective,harem,glove,64,0,4,0,15,20,00:22:32,1352.0,67.6,0.9986988006336275,0.9987440597420231,0.9847743338771071,0.9834374151506924,0.9841054204591269,5.475437927601942,0.9881129271916791,0.9891035165923725,0.8830548926014318,0.8872901678657072,0.8851674641147823,78.57047438621521,0.9770056285178237,0.9788067542213884,0.8033333333333333,0.8046744574290484,0.8040033361133779,171.73428826961876
selective_harem_glove_64_0_5_0,selective,harem,glove,64,0,5,0,19,20,00:22:10,1330.0,66.5,0.9983074180226129,0.9984315407009546,0.9801306477953184,0.9772048846675713,0.9786655795623905,7.514998772251072,0.9859941134679793,0.9871105247132853,0.8746987951807227,0.8746987951807227,0.8746987951806727,114.10386669635773,0.9779212007504691,0.979842401500938,0.8337425464749211,0.7936560934891486,0.8132056106739152,193.79925709850383
selective_harem_none_64_0_6_0,selective,harem,none,64,0,6,0,16,20,00:22:08,1328.0,66.4,0.998326832852863,0.9983833587699961,0.9807431516137781,0.9794149512459371,0.980078601436459,7.850520947086277,0.9867265469061877,0.9873253493013973,0.8618266978922714,0.9019607843137253,0.8814371257484529,86.70833396911621,0.9765403377110694,0.9781313320825515,0.8065926673393878,0.8006677796327212,0.8036193029490117,165.57590794113446
selective_harem_wang2vec_64_0_4_4,selective,harem,wang2vec,64,0,4,4,19,20,00:22:11,1331.0,66.55,0.9990156143923965,0.9990721882778909,0.9883342376559957,0.9891392886234048,0.9887365992671505,4.629605674031955,0.9887072808320951,0.9894997523526499,0.8902147971360379,0.8944844124700237,0.8923444976076053,71.99706268310547,0.9781763602251408,0.9797223264540338,0.8181208053691276,0.8140233722871453,0.8160669456066446,188.08563898194512
selective_harem_word2vec_64_0_4_3,selective,harem,word2vec,64,0,4,3,9,20,00:22:16,1336.0,66.8,0.9989929848381986,0.9990269291694953,0.9858695652173913,0.9850665218571817,0.9854678799401919,4.9328046000715515,0.9871223377909857,0.9881129271916791,0.8970588235294115,0.8776978417266185,0.887272727272677,78.71935796737671,0.9775609756097561,0.9793771106941839,0.8164102564102564,0.7973288814691152,0.8067567567567068,149.92253526651635
selective_harem_none_64_0_3_4,selective,harem,none,64,0,3,4,13,20,00:21:51,1311.0,65.55,0.9979620559590159,0.9981309463491528,0.9788101059494703,0.9756295694557271,0.9772172497965327,8.497415785469226,0.9826086956521739,0.9838509316770186,0.8275058275058272,0.872235872235872,0.8492822966506676,118.14840793609619,0.9784465290806754,0.980202626641651,0.8266073871409029,0.8070116861435727,0.8166920087852179,157.3589496972426
selective_harem_none_64_0_6_5,selective,harem,none,64,0,6,5,17,20,00:21:53,1313.0,65.65,0.9984511898705557,0.9984964106042621,0.9826086956521739,0.9794149512459371,0.9810092240911058,7.724095538480958,0.9874251497005988,0.9882235528942116,0.8813559322033896,0.8921568627450978,0.886723507917124,88.71613359451294,0.9772007504690432,0.9789418386491557,0.8149161820047895,0.7953255425709516,0.8050016897600041,176.14812980507904
selective_harem_glove_64_0_6_2,selective,harem,glove,64,0,6,2,16,20,00:21:43,1303.0,65.15,0.9981798654683173,0.9982929173025832,0.9804454101032047,0.9777898158179849,0.9791158123134841,7.38350704000957,0.988622754491018,0.9895209580838323,0.870503597122302,0.8897058823529409,0.8799999999999498,86.22041368484497,0.9773208255159475,0.9789268292682927,0.8126675603217158,0.8096828046744574,0.8111724368623016,183.1602221434971
selective_harem_wang2vec_64_0_3_1,selective,harem,wang2vec,64,0,3,1,18,20,00:22:21,1341.0,67.05,0.9985588020041659,0.9987164330349603,0.9821186670279057,0.9815867858109938,0.9818526543878157,7.061359474018438,0.9831262939958593,0.9842650103519669,0.8321513002364064,0.8648648648648646,0.848192771084287,117.47270202636719,0.9787016885553471,0.9801575984990619,0.820615796519411,0.8186978297161936,0.8196556911248037,166.42062914146567
selective_harem_glove_64_0_3_3,selective,harem,glove,64,0,3,3,18,20,00:22:54,1374.0,68.7,0.9987727298316725,0.9988628047064122,0.9856056491037479,0.982669916057406,0.984135593220289,6.1527479566744905,0.9832298136645963,0.9842650103519669,0.8256880733944952,0.8845208845208843,0.8540925266903413,126.25949764251709,0.9788067542213884,0.9804727954971857,0.8172690763052208,0.8153589315525877,0.8163128865117334,173.47608084048866
selective_harem_wang2vec_64_0_3_2,selective,harem,wang2vec,64,0,3,2,17,20,00:22:19,1339.0,66.95,0.9986713955975905,0.9987389517536452,0.9823895963153617,0.9818575683725969,0.9821235102924744,6.139724264393991,0.9830227743271222,0.9843685300207039,0.8360655737704916,0.8771498771498769,0.8561151079136189,116.4953875541687,0.9779962476547842,0.9797973733583489,0.8268309377138946,0.806677796327212,0.8166300490112735,169.8668849873093
selective_harem_fasttext_64_0_5_0,selective,harem,fasttext,64,0,5,0,18,20,00:22:09,1329.0,66.45,0.998905463654623,0.9989731669337185,0.9856095574260114,0.9850746268656716,0.9853420195439239,5.392573137781513,0.9849791941540648,0.9861970973307622,0.8495370370370369,0.8843373493975901,0.8665879574969982,116.31164693832397,0.9787016885553471,0.9803227016885554,0.8300475866757308,0.8153589315525877,0.8226376958059126,187.64261159357034
selective_harem_wang2vec_64_0_0_0,selective,harem,wang2vec,64,0,0,0,17,20,00:22:34,1354.0,67.7,0.9989252608481484,0.9990036272446375,0.9878509719222462,0.9867853290183387,0.9873178629249366,5.214540586542728,0.9789094088077805,0.9814227953229155,0.8195488721804509,0.8341836734693875,0.8268015170669536,127.20284152030945,0.9766604127579738,0.9785966228893058,0.8212407991587802,0.7823038397328882,0.8012995896032333,180.12649802441868
selective_harem_wang2vec_64_0_1_1,selective,harem,wang2vec,64,0,1,1,19,20,00:22:41,1361.0,68.05,0.9983490326009521,0.9984055725803715,0.9771136241249326,0.9763249932741458,0.9767191495087645,7.10151648343499,0.989344752041426,0.9905397331208923,0.8794871794871792,0.8955613577023496,0.8874514877101697,80.30829632282257,0.9772307692307692,0.9794821763602252,0.8099455040871935,0.7939899833055092,0.8018883830719447,196.6384721432092
selective_harem_word2vec_64_0_4_0,selective,harem,word2vec,64,0,4,0,19,20,00:22:36,1356.0,67.8,0.9989364109527042,0.9989929848381986,0.9869316634903349,0.984251968503937,0.9855899945622122,5.262383433420267,0.9870232788509163,0.9880138682516098,0.8888888888888886,0.8824940047961628,0.8856799037303951,89.61499762535095,0.9779662288930582,0.9796472795497185,0.8116038679559854,0.8126878130217028,0.8121454788120955,191.35175089566212
selective_harem_glove_64_0_7_5,selective,harem,glove,64,0,7,5,17,20,00:21:54,1314.0,65.7,0.9984016748646489,0.9985592562160215,0.9794594594594594,0.9789303079416531,0.9791948122128654,6.973901704176148,0.985984219269103,0.9879568106312292,0.8891687657430728,0.886934673366834,0.8880503144653586,76.4329092502594,0.9782814258911819,0.9803977485928705,0.8384588193708024,0.7919866444073456,0.8145604395603897,179.94428267568912
selective_harem_fasttext_64_0_4_1,selective,harem,fasttext,64,0,4,1,9,20,00:22:29,1349.0,67.45,0.9984951346458475,0.9986309119710342,0.981260184682238,0.9809937550909584,0.9811269517989996,6.221643759243524,0.9853392768697375,0.986627043090639,0.8913580246913577,0.8657074340527575,0.8783454987834047,78.31733512878418,0.9779212007504691,0.9797973733583489,0.8376008418098913,0.7973288814691152,0.816968867601729,147.32400858177328
selective_harem_word2vec_64_0_1_1,selective,harem,word2vec,64,0,1,1,18,20,00:22:50,1370.0,68.5,0.9987108884692366,0.9988239684280755,0.9830554061323292,0.9833198816249664,0.9831876260927545,5.696008238329816,0.9894443337980482,0.9905397331208923,0.8989361702127657,0.8825065274151433,0.8906455862977101,76.09192216396332,0.9772757973733583,0.9793771106941839,0.8313505948215535,0.7933222036727879,0.8118913377754498,197.9269805404375
selective_harem_wang2vec_64_0_7_0,selective,harem,wang2vec,64,0,7,0,12,20,00:22:08,1328.0,66.4,0.9984579539187105,0.9985817678376462,0.9821958456973294,0.9835224203133441,0.9828586853825928,6.620814126818927,0.9857765780730897,0.9873338870431894,0.8746928746928745,0.894472361809045,0.8844720496893909,74.67577147483826,0.9780112570356473,0.979842401500938,0.82930200414651,0.8013355592654424,0.8150789607742751,161.9647964981367
selective_harem_glove_64_0_5_5,selective,harem,glove,64,0,5,5,19,20,00:22:06,1326.0,66.3,0.9982961341427636,0.9984089729412561,0.9812142662673564,0.9780189959294436,0.9796140255503714,6.860537527212456,0.9856896376738049,0.9869075408505024,0.8638497652582158,0.886746987951807,0.8751486325802115,106.06539249420166,0.9780712945590995,0.9798874296435272,0.811491935483871,0.8063439065108514,0.8089097303633733,186.99437850376344
selective_harem_word2vec_64_0_7_4,selective,harem,word2vec,64,0,7,4,13,20,00:21:52,1312.0,65.6,0.9983341399997749,0.9984804655403352,0.9800108049702864,0.9800108049702864,0.9800108049702364,6.9000695427851895,0.9861918604651163,0.987749169435216,0.867149758454106,0.902010050251256,0.8842364532019203,69.26867508888245,0.9778011257035647,0.9794671669793621,0.8199795431299012,0.8030050083472454,0.8114035087718799,157.40505985044084
selective_harem_fasttext_64_0_5_5,selective,harem,fasttext,64,0,5,5,17,20,00:22:01,1321.0,66.05,0.9987926248561305,0.9988941797747738,0.9858503401360544,0.9831750339213026,0.9845108695651675,5.669548522180586,0.9853851618796305,0.9867045569877195,0.8588516746411481,0.8650602409638551,0.8619447779111143,109.48256254196167,0.9783114446529081,0.9802626641651032,0.8368128044537231,0.8030050083472454,0.8195604021127461,185.0175924121209
selective_harem_none_64_0_7_1,selective,harem,none,64,0,7,1,17,20,00:21:49,1309.0,65.45,0.9980527447294666,0.9981540470267776,0.9780249593054802,0.9737979470556456,0.9759068760151098,7.527962163313111,0.9854651162790697,0.9872300664451827,0.8781094527363181,0.886934673366834,0.8824999999999499,85.91359639167786,0.9787617260787993,0.9805178236397749,0.8293789253314724,0.7936560934891486,0.8111243815048127,168.2062312072178
selective_harem_fasttext_64_0_9_1,selective,harem,fasttext,64,0,9,1,12,20,00:22:04,1324.0,66.2,0.9984816380179711,0.9985836175540774,0.9797297297297297,0.9799945931332793,0.9798621435328599,6.41087580349908,0.9833692036783408,0.9850322833105067,0.8485576923076921,0.880299251870324,0.8641370869032546,113.57180523872375,0.9769906191369606,0.9788968105065666,0.8098639455782313,0.7949916527545909,0.8023588879527722,163.90758647558823
selective_harem_word2vec_64_0_9_5,selective,harem,word2vec,64,0,9,5,19,20,00:22:03,1323.0,66.15,0.998300341064893,0.9983796584818646,0.9818132464712269,0.9778318464449851,0.9798185019639213,6.848594251853316,0.9826844061827431,0.9850322833105067,0.8571428571428569,0.8678304239401494,0.8624535315984628,151.47782933712006,0.9782063789868668,0.9801275797373359,0.8286604361370716,0.7993322203672788,0.813732154996551,184.90763336757445
selective_harem_none_64_0_1_5,selective,harem,none,64,0,1,5,16,20,00:22:20,1340.0,67.0,0.9982698766297649,0.9983490326009521,0.9811015118790497,0.9776701641108421,0.9793828325023082,7.994184428186559,0.9878510256920932,0.9890460067715594,0.8826666666666664,0.8642297650130546,0.8733509234827995,81.02122592926025,0.9774258911819887,0.979437148217636,0.8312146892655368,0.7859766277128547,0.8079629311823766,178.13313214284068
selective_harem_wang2vec_64_0_7_3,selective,harem,wang2vec,64,0,7,3,19,20,00:21:51,1311.0,65.55,0.9986493027025202,0.9986830701349572,0.980561555075594,0.9810913019989195,0.9808263570077815,6.130524648659265,0.9866071428571429,0.9882682724252492,0.8756097560975608,0.902010050251256,0.8886138613860884,89.43545722961426,0.9789118198874296,0.9807579737335835,0.8254397834912043,0.8146911519198664,0.820030247017258,186.605409046389
selective_harem_wang2vec_64_0_2_1,selective,harem,wang2vec,64,0,2,1,19,20,00:22:06,1326.0,66.3,0.9985915812907475,0.998671088798528,0.9818031430934657,0.981262055662717,0.9815325248070063,6.26051413479136,0.9870602894661171,0.9883063356656763,0.8722109533468558,0.9129511677282376,0.892116182572564,102.4314637184143,0.9780262664165104,0.9799174484052533,0.8240740740740741,0.8023372287145242,0.8130603958720529,188.79053515308308
